date,location,species,latinName,id,latitude,longitude
2022-03-12T05:37:51,Cardiff,Southern rodent tick,Ixodes acuminatus,247,51.445549886842315,-3.1906276417721657
2018-07-21T16:28:23,Glasgow,Passerine tick,Dermacentor frontalis,248,55.875209799585974,-4.208360172182479
2018-06-05T06:19:35,Liverpool,Fox/badger tick,Ixodes canisuga,249,53.42245301203812,-2.99084193614424
2023-03-03T00:37:19,Southampton,Marsh tick,Ixodes apronophorus,250,50.94145326597938,-1.4391472640251333
2019-12-22T13:21:32,Southampton,Southern rodent tick,Ixodes acuminatus,251,50.95687915231459,-1.3609519327293116
2013-03-06T00:06:13,Leicester,Marsh tick,Ixodes apronophorus,252,52.6582545770204,-1.104430186352219
2023-06-17T13:08:18,Birmingham,Southern rodent tick,Ixodes acuminatus,253,52.49575302415583,-1.8687706947945848
2023-01-19T15:39:03,Sheffield,Passerine tick,Dermacentor frontalis,254,53.340677721946456,-1.4172956239388117
2021-11-16T18:28:35,Nottingham,Fox/badger tick,Ixodes canisuga,255,52.993667534906834,-1.1152726394505592
2017-03-26T23:32:49,Birmingham,Passerine tick,Dermacentor frontalis,256,52.44523363551299,-1.8887563363350144
2020-09-05T15:39:10,Manchester,Tree-hole tick,Ixodes arboricola,257,53.43956313574896,-2.199661907148941
2019-08-10T17:47:55,Nottingham,Fox/badger tick,Ixodes canisuga,258,52.94848054599383,-1.1707384894519897
2016-08-03T18:58:42,Glasgow,Passerine tick,Dermacentor frontalis,259,55.895519851225224,-4.279824896170275
2022-08-21T19:30:46,Newcastle,Marsh tick,Ixodes apronophorus,260,54.93970290743673,-1.579651218291365
2014-12-29T08:16:15,Leeds,Marsh tick,Ixodes apronophorus,261,53.80682017865743,-1.593610336697226
2020-01-23T18:54:10,Newcastle,Southern rodent tick,Ixodes acuminatus,262,54.98722154240282,-1.6191825904597013
2020-03-11T21:12:53,Liverpool,Tree-hole tick,Ixodes arboricola,263,53.3653441787206,-3.0326143578813407
2016-11-23T22:03:59,Leicester,Southern rodent tick,Ixodes acuminatus,264,52.6040287217071,-1.1824779294940024
2016-11-29T02:29:21,Manchester,Fox/badger tick,Ixodes canisuga,265,53.5173025512443,-2.286888528381839
2013-01-05T13:44:03,Glasgow,Passerine tick,Dermacentor frontalis,266,55.879127249324306,-4.231600452002572
2012-03-30T20:29:42,Nottingham,Fox/badger tick,Ixodes canisuga,267,52.920774336831734,-1.174651768063387
2012-06-07T08:50:08,Bristol,Passerine tick,Dermacentor frontalis,268,51.49995881366614,-2.553886240801814
2013-09-27T00:24:59,London,Fox/badger tick,Ixodes canisuga,269,51.53580469862031,-0.14627032811700752
2014-11-23T22:42:21,Nottingham,Fox/badger tick,Ixodes canisuga,270,52.96746058197405,-1.1091090491940814
2012-05-01T01:47:15,Edinburgh,Passerine tick,Dermacentor frontalis,271,55.91037660335027,-3.145734338079818
2022-05-25T14:27:47,Leeds,Tree-hole tick,Ixodes arboricola,272,53.809934113248,-1.539172332134042
2019-04-18T09:11:41,Bristol,Tree-hole tick,Ixodes arboricola,273,51.424449049754074,-2.5883347927620473
2015-10-13T13:05:54,Glasgow,Fox/badger tick,Ixodes canisuga,274,55.83603121179205,-4.267997692079126
2016-09-29T19:36:57,Newcastle,Marsh tick,Ixodes apronophorus,275,54.94500701592977,-1.555969905890194
2014-01-28T00:35:34,Liverpool,Fox/badger tick,Ixodes canisuga,276,53.44718342002854,-2.9948630656686817
2013-01-05T13:44:03,Glasgow,Passerine tick,Dermacentor frontalis,277,55.8985510436171,-4.2943539375935265
2013-09-27T00:24:59,London,Fox/badger tick,Ixodes canisuga,278,51.46557624203631,-0.13883810136233776
2013-09-20T23:15:56,Newcastle,Southern rodent tick,Ixodes acuminatus,279,54.95189331741094,-1.6073707608329397
2023-06-02T19:20:00,Liverpool,Passerine tick,Dermacentor frontalis,280,53.384038423885215,-2.935547546825099
2015-10-13T13:05:54,Glasgow,Fox/badger tick,Ixodes canisuga,281,55.831552383130735,-4.210507484963792
2024-05-25T02:37:06,Leicester,Southern rodent tick,Ixodes acuminatus,282,52.676785832410005,-1.0990525896386916
2022-07-18T01:42:14,Bristol,Marsh tick,Ixodes apronophorus,283,51.44606897052545,-2.629887334473493
2015-12-07T06:16:10,Sheffield,Marsh tick,Ixodes apronophorus,284,53.38049688157755,-1.4617787906752804
2013-01-20T17:40:33,Nottingham,Passerine tick,Dermacentor frontalis,285,52.93476248241612,-1.1630698853655776
2021-03-29T04:38:34,Leeds,Passerine tick,Dermacentor frontalis,286,53.81574564573955,-1.5469622555563696
2015-12-04T18:43:16,Liverpool,Southern rodent tick,Ixodes acuminatus,287,53.36978162535239,-2.984064333492049
2016-11-29T02:29:21,Manchester,Fox/badger tick,Ixodes canisuga,288,53.45583880827934,-2.257168140494054
2022-07-03T00:46:12,Newcastle,Fox/badger tick,Ixodes canisuga,289,54.954095390680614,-1.5689736524410935
2023-08-13T19:01:55,Leeds,Tree-hole tick,Ixodes arboricola,290,53.78033047694796,-1.5166468537248392
2015-09-20T13:43:51,Manchester,Marsh tick,Ixodes apronophorus,291,53.4696015566285,-2.2166627476456044
2015-08-07T08:51:49,Leeds,Fox/badger tick,Ixodes canisuga,292,53.79292783535932,-1.514561221794154
2021-11-09T04:01:24,Bristol,Tree-hole tick,Ixodes arboricola,293,51.4874626303665,-2.582065069672399
2024-05-12T10:47:07,Liverpool,Passerine tick,Dermacentor frontalis,294,53.352096231554896,-2.946087738089872
2019-03-12T15:14:55,Newcastle,Southern rodent tick,Ixodes acuminatus,295,54.977703461803486,-1.6483536289135672
2017-07-20T18:59:41,Cardiff,Marsh tick,Ixodes apronophorus,296,51.44697485040351,-3.154423339522784
2019-03-28T16:14:20,Birmingham,Tree-hole tick,Ixodes arboricola,297,52.53832324380406,-1.8856212688217577
2023-11-30T16:37:54,Nottingham,Fox/badger tick,Ixodes canisuga,298,52.999374196015886,-1.191768073400087
2016-11-23T22:03:59,Leicester,Southern rodent tick,Ixodes acuminatus,299,52.655702787646895,-1.0839866031210434
2013-02-01T22:28:37,Newcastle,Passerine tick,Dermacentor frontalis,300,54.97094134316876,-1.5993656699331593
2013-09-10T00:51:31,Nottingham,Fox/badger tick,Ixodes canisuga,301,52.923552864497736,-1.160684881408087
2014-11-26T12:41:17,Nottingham,Passerine tick,Dermacentor frontalis,302,52.96034111714545,-1.185603746107391
2022-07-07T19:32:28,Leicester,Fox/badger tick,Ixodes canisuga,303,52.586645432030274,-1.1610954931983337
2020-07-03T13:35:07,Edinburgh,Marsh tick,Ixodes apronophorus,304,55.999026244969954,-3.1885059636897193
2013-08-12T06:50:38,Newcastle,Passerine tick,Dermacentor frontalis,305,54.98885357303768,-1.6475694737989288
2024-08-05T18:26:09,Southampton,Passerine tick,Dermacentor frontalis,306,50.94513628740862,-1.437300704383961
2017-06-27T13:11:23,Birmingham,Southern rodent tick,Ixodes acuminatus,307,52.46053485352193,-1.929712534065614
2012-02-09T13:57:58,Manchester,Tree-hole tick,Ixodes arboricola,308,53.496990378753864,-2.2668924926037066
2023-05-17T11:54:49,Nottingham,Marsh tick,Ixodes apronophorus,309,52.95008279232152,-1.1014616095975511
2020-10-23T17:48:56,Edinburgh,Fox/badger tick,Ixodes canisuga,310,55.93412874335518,-3.2276511842587787
2024-03-13T14:34:43,Birmingham,Marsh tick,Ixodes apronophorus,311,52.53476829247103,-1.8997489317995977
2020-09-01T04:17:38,London,Fox/badger tick,Ixodes canisuga,312,51.4991571502097,-0.07767339528822935
2021-10-12T16:53:08,Bristol,Fox/badger tick,Ixodes canisuga,313,51.41492311256905,-2.5481733869019076
2018-06-27T10:58:52,Birmingham,Passerine tick,Dermacentor frontalis,314,52.443757295210304,-1.8538425630573205
2014-09-28T06:50:44,Newcastle,Tree-hole tick,Ixodes arboricola,315,54.95587393987661,-1.6253761580828034
2020-07-12T14:00:33,Liverpool,Tree-hole tick,Ixodes arboricola,316,53.428797974577634,-2.9357073566905196
2015-03-06T15:04:32,Bristol,Fox/badger tick,Ixodes canisuga,317,51.4072943542813,-2.5492733331800506
2013-08-08T00:19:41,Glasgow,Passerine tick,Dermacentor frontalis,318,55.896255039870006,-4.238505390484592
2019-03-18T12:46:40,Manchester,Marsh tick,Ixodes apronophorus,319,53.46901147199565,-2.282537521366244
2023-02-27T09:09:01,Nottingham,Marsh tick,Ixodes apronophorus,320,52.99953744367857,-1.1503934121825732
2015-07-25T13:25:49,Southampton,Passerine tick,Dermacentor frontalis,321,50.86400692202227,-1.4346375024999711
2021-11-02T21:50:01,Liverpool,Southern rodent tick,Ixodes acuminatus,322,53.37047774309137,-2.966475682653228
2012-03-16T15:39:34,Edinburgh,Southern rodent tick,Ixodes acuminatus,323,55.97428690666212,-3.143098413116669
2024-08-30T17:56:19,Liverpool,Marsh tick,Ixodes apronophorus,324,53.44699277686445,-2.997351523352368
2017-07-01T18:17:33,Birmingham,Marsh tick,Ixodes apronophorus,325,52.497499282198206,-1.8493113094668323
2021-08-24T11:17:32,London,Passerine tick,Dermacentor frontalis,326,51.5591415349467,-0.1630234820942741
2014-02-13T20:33:49,Bristol,Southern rodent tick,Ixodes acuminatus,327,51.44008962730348,-2.5821696092341546
2022-07-20T11:47:01,Bristol,Marsh tick,Ixodes apronophorus,328,51.440329455580134,-2.5519867264556
2023-03-03T00:37:19,Southampton,Marsh tick,Ixodes apronophorus,329,50.904322296111616,-1.4313549516618962
2015-08-22T05:17:19,Leicester,Southern rodent tick,Ixodes acuminatus,330,52.656386281896864,-1.1273136632533773
2020-08-19T12:07:08,Leicester,Southern rodent tick,Ixodes acuminatus,331,52.624218637229276,-1.1550276522585867
2016-04-28T23:46:28,Newcastle,Fox/badger tick,Ixodes canisuga,332,55.01171632769173,-1.5781709100536807
2021-05-04T11:00:10,Leicester,Fox/badger tick,Ixodes canisuga,333,52.59232706038081,-1.1411174872598437
2015-06-11T01:55:27,Nottingham,Passerine tick,Dermacentor frontalis,334,52.96904923185717,-1.1811663326821538
2015-06-16T21:03:18,Liverpool,Southern rodent tick,Ixodes acuminatus,335,53.37520149206897,-2.9804676010713016
2022-08-11T04:38:19,Southampton,Fox/badger tick,Ixodes canisuga,336,50.88326858918595,-1.4106778517226926
2021-10-20T01:23:04,London,Marsh tick,Ixodes apronophorus,337,51.549187872848286,-0.13222608883839132
2017-03-05T22:04:12,Edinburgh,Marsh tick,Ixodes apronophorus,338,55.96318037240811,-3.189347339196636
2016-04-03T09:09:42,Bristol,Passerine tick,Dermacentor frontalis,339,51.434393042299284,-2.546863810241863
2016-08-30T19:47:16,Glasgow,Passerine tick,Dermacentor frontalis,340,55.84497457784193,-4.270970637647916
2020-12-11T21:36:33,Leicester,Southern rodent tick,Ixodes acuminatus,341,52.64282684392749,-1.1125927788910763
2023-03-11T19:03:32,Manchester,Fox/badger tick,Ixodes canisuga,342,53.45816998607004,-2.2545634514504065
2012-05-11T15:10:47,Glasgow,Fox/badger tick,Ixodes canisuga,343,55.86075185366164,-4.242967467283146
2018-02-05T02:07:04,Nottingham,Marsh tick,Ixodes apronophorus,344,52.94719977861801,-1.1900848221723783
2016-10-29T17:56:02,Cardiff,Tree-hole tick,Ixodes arboricola,345,51.519325148229754,-3.1695581046665766
2019-10-27T00:52:57,Cardiff,Tree-hole tick,Ixodes arboricola,346,51.4683081794418,-3.212658192765776
2020-11-22T16:01:36,Leicester,Passerine tick,Dermacentor frontalis,347,52.621353441183224,-1.1647340227236769
2012-01-15T21:00:06,Nottingham,Southern rodent tick,Ixodes acuminatus,348,52.94696149787132,-1.1915221364343607
2018-01-10T15:17:16,Nottingham,Fox/badger tick,Ixodes canisuga,349,52.944261807051376,-1.1032799570872134
2018-04-13T13:56:31,Leeds,Tree-hole tick,Ixodes arboricola,350,53.848998895939495,-1.5403891395503881
2016-05-16T08:17:46,Newcastle,Passerine tick,Dermacentor frontalis,351,55.015586496792274,-1.6158659367743986
2020-08-24T13:38:46,Bristol,Passerine tick,Dermacentor frontalis,352,51.45989542094372,-2.5721189316645137
2022-05-10T10:29:10,Edinburgh,Southern rodent tick,Ixodes acuminatus,353,55.924010345727474,-3.1898556351090166
2015-09-19T18:50:13,Southampton,Passerine tick,Dermacentor frontalis,354,50.86006253214779,-1.4159092048508595
2017-12-27T05:46:35,Newcastle,Southern rodent tick,Ixodes acuminatus,355,54.979016759148706,-1.6466308453983205
2015-03-30T17:49:54,Nottingham,Fox/badger tick,Ixodes canisuga,356,52.92179856893745,-1.178538526417573
2020-01-22T03:40:16,Edinburgh,Marsh tick,Ixodes apronophorus,357,55.92198121774309,-3.147457450737597
2015-02-22T15:18:35,Glasgow,Passerine tick,Dermacentor frontalis,358,55.910049119329095,-4.202634389930982
2022-07-24T19:41:58,Manchester,Passerine tick,Dermacentor frontalis,359,53.46674050041135,-2.212885430700096
2020-08-27T03:17:49,Leeds,Passerine tick,Dermacentor frontalis,360,53.81249964897847,-1.570986277324664
2021-12-08T04:07:36,Southampton,Fox/badger tick,Ixodes canisuga,361,50.87453855971207,-1.4050601208615066
2020-10-19T21:35:03,London,Tree-hole tick,Ixodes arboricola,362,51.54113931662897,-0.12163684565787107
2022-11-22T03:36:31,Nottingham,Fox/badger tick,Ixodes canisuga,363,52.971190965168006,-1.1779049410947287
2014-07-30T11:55:21,Nottingham,Fox/badger tick,Ixodes canisuga,364,52.93324003303066,-1.1507011578366113
2018-03-11T00:59:26,Birmingham,Marsh tick,Ixodes apronophorus,365,52.444278079571426,-1.9453213321409846
2012-04-04T04:51:45,Newcastle,Fox/badger tick,Ixodes canisuga,366,54.99668353976018,-1.6042479795998683
2016-11-23T22:03:59,Leicester,Southern rodent tick,Ixodes acuminatus,367,52.65907285476439,-1.1505282121881548
2017-03-12T08:21:15,Liverpool,Tree-hole tick,Ixodes arboricola,368,53.408786231083376,-2.942639776593902
2015-10-13T13:05:54,Glasgow,Fox/badger tick,Ixodes canisuga,369,55.84061704725939,-4.250098250705587
2016-07-21T02:52:00,Glasgow,Fox/badger tick,Ixodes canisuga,370,55.81405007715835,-4.241701761594499
2020-07-12T14:00:33,Liverpool,Tree-hole tick,Ixodes arboricola,371,53.394847268533574,-2.949310743231845
2024-10-14T04:16:50,Edinburgh,Fox/badger tick,Ixodes canisuga,372,55.95885121954395,-3.1759058608472
2015-12-06T05:58:08,Newcastle,Marsh tick,Ixodes apronophorus,373,54.93951456099312,-1.644877410084378
2016-03-14T15:34:09,London,Fox/badger tick,Ixodes canisuga,374,51.548416368614824,-0.08336491811541386
2018-09-12T13:05:24,Southampton,Southern rodent tick,Ixodes acuminatus,375,50.90586265435787,-1.3791903878058267
2020-07-12T14:00:33,Liverpool,Tree-hole tick,Ixodes arboricola,376,53.41305371611582,-2.9814570765275206
2014-12-19T11:51:09,London,Marsh tick,Ixodes apronophorus,377,51.49872128378037,-0.10869744677137491
2017-08-01T07:23:19,Birmingham,Southern rodent tick,Ixodes acuminatus,378,52.50292539574414,-1.8499496433865044
2014-03-18T21:07:53,Leeds,Tree-hole tick,Ixodes arboricola,379,53.77184463728422,-1.5721450920892366
2015-12-26T23:18:14,Leicester,Southern rodent tick,Ixodes acuminatus,380,52.645544528913376,-1.1683187816553857
2017-12-02T17:54:08,Glasgow,Fox/badger tick,Ixodes canisuga,381,55.90674550187643,-4.245399528216466
2016-10-04T12:12:48,Leeds,Tree-hole tick,Ixodes arboricola,382,53.75831902248724,-1.523317905856325
2017-01-11T03:55:08,Newcastle,Tree-hole tick,Ixodes arboricola,383,55.003465098295145,-1.5954226397922622
2021-03-13T01:03:21,Cardiff,Marsh tick,Ixodes apronophorus,384,51.4698191907331,-3.168676170755689
2020-01-15T10:18:38,Birmingham,Marsh tick,Ixodes apronophorus,385,52.447981824808544,-1.9172044174979044
2021-05-21T02:08:15,Leicester,Passerine tick,Dermacentor frontalis,386,52.67582175525115,-1.0997485994033682
2013-04-08T16:41:24,Cardiff,Southern rodent tick,Ixodes acuminatus,387,51.527915339813994,-3.224084638118109
2024-10-07T04:08:24,Manchester,Passerine tick,Dermacentor frontalis,388,53.45362964564833,-2.2458921050318774
2018-08-24T01:25:14,Nottingham,Southern rodent tick,Ixodes acuminatus,389,52.90919388083794,-1.1248303043937244
2020-12-17T02:08:00,Southampton,Fox/badger tick,Ixodes canisuga,390,50.953450515333444,-1.4482020375090066
2013-03-06T00:06:13,Leicester,Marsh tick,Ixodes apronophorus,391,52.67181080927743,-1.1620068197696618
2019-03-05T18:51:10,Liverpool,Tree-hole tick,Ixodes arboricola,392,53.40160669654659,-3.015145670171083
2015-08-03T13:38:08,Edinburgh,Southern rodent tick,Ixodes acuminatus,393,55.93059250364589,-3.2222171490642757
2024-01-06T21:51:00,Liverpool,Marsh tick,Ixodes apronophorus,394,53.408138382039574,-2.9629575889484445
2015-01-29T01:46:15,Cardiff,Tree-hole tick,Ixodes arboricola,395,51.450272643077305,-3.2232046047623526
2014-11-17T01:22:59,Cardiff,Southern rodent tick,Ixodes acuminatus,396,51.48217194307907,-3.2144482645608
2019-06-15T21:54:47,Bristol,Passerine tick,Dermacentor frontalis,397,51.41610933751741,-2.608122262653509
2024-12-23T06:39:02,Manchester,Southern rodent tick,Ixodes acuminatus,398,53.443422971395194,-2.260396230934809
2019-12-19T20:33:10,Edinburgh,Fox/badger tick,Ixodes canisuga,399,55.91166934307893,-3.1753262904402417
2021-12-08T04:07:36,Southampton,Fox/badger tick,Ixodes canisuga,400,50.91708186041673,-1.4140506547962421
2018-07-21T16:28:23,Glasgow,Passerine tick,Dermacentor frontalis,401,55.81674706163197,-4.234548221102921
2016-09-19T06:05:49,Glasgow,Tree-hole tick,Ixodes arboricola,402,55.858491033221824,-4.215415833027734
2018-09-13T03:31:43,Leeds,Tree-hole tick,Ixodes arboricola,403,53.78797485636828,-1.5946527183270633
2018-09-12T12:29:43,Liverpool,Passerine tick,Dermacentor frontalis,404,53.446327798023695,-3.0223095248061735
2016-05-05T13:59:54,Glasgow,Southern rodent tick,Ixodes acuminatus,405,55.906163640479676,-4.215918691834655
2016-12-02T11:56:59,Edinburgh,Fox/badger tick,Ixodes canisuga,406,55.944164127863495,-3.1970190786261843
2015-04-19T11:48:28,London,Marsh tick,Ixodes apronophorus,407,51.527592418072516,-0.12869199254692462
2017-06-25T06:50:42,Manchester,Passerine tick,Dermacentor frontalis,408,53.4446108928106,-2.2679180063562083
2024-12-30T04:32:12,Glasgow,Southern rodent tick,Ixodes acuminatus,409,55.88578203269355,-4.228170126414045
2015-08-07T08:51:49,Leeds,Fox/badger tick,Ixodes canisuga,410,53.812730077655324,-1.5279658085513284
2022-03-15T16:29:13,Manchester,Passerine tick,Dermacentor frontalis,411,53.47146788110559,-2.2089690685407444
2012-09-26T22:46:23,Sheffield,Marsh tick,Ixodes apronophorus,412,53.37722821219923,-1.4623438293849707
2020-10-25T04:45:34,Southampton,Passerine tick,Dermacentor frontalis,413,50.925860854160014,-1.4286418669656362
2020-10-25T04:45:34,Southampton,Passerine tick,Dermacentor frontalis,414,50.87884490082022,-1.3777382559641222
2012-12-06T21:32:36,Sheffield,Southern rodent tick,Ixodes acuminatus,415,53.42795856515543,-1.4880578837345864
2014-08-16T15:51:50,Glasgow,Marsh tick,Ixodes apronophorus,416,55.8145313531282,-4.246542540529818
2017-09-10T15:22:21,Liverpool,Tree-hole tick,Ixodes arboricola,417,53.41761485587812,-2.9589719632297515
2013-06-08T10:20:21,Leicester,Marsh tick,Ixodes apronophorus,418,52.61958995024649,-1.1632898829456333
2023-02-21T03:58:01,Manchester,Marsh tick,Ixodes apronophorus,419,53.48929053391722,-2.261118808245771
2018-01-02T23:07:36,Manchester,Marsh tick,Ixodes apronophorus,420,53.48636817069459,-2.2567217513686124
2022-11-13T18:06:39,Birmingham,Passerine tick,Dermacentor frontalis,421,52.481918598991584,-1.8500393066811032
2016-04-21T06:42:09,Edinburgh,Marsh tick,Ixodes apronophorus,422,55.934301489027995,-3.215092323061656
2015-12-26T23:18:14,Leicester,Southern rodent tick,Ixodes acuminatus,423,52.63348465669652,-1.1399105850051732
2019-10-23T20:15:01,Nottingham,Tree-hole tick,Ixodes arboricola,424,52.999858431027995,-1.1629443150158565
2018-10-08T15:25:30,London,Southern rodent tick,Ixodes acuminatus,425,51.49914885040119,-0.15997504607490318
2014-03-12T07:34:49,Manchester,Fox/badger tick,Ixodes canisuga,426,53.44541768297651,-2.2878757083806733
